SUBASSEMBLY_ID,SUPERASSEMBLY_ID
PDB-CPX-174191,PDB-CPX-174189
PDB-CPX-174192,PDB-CPX-174190
PDB-CPX-174205,PDB-CPX-159592
PDB-CPX-174213,PDB-CPX-151655
PDB-CPX-174213,PDB-CPX-174214
PDB-CPX-174213,PDB-CPX-174215
PDB-CPX-174215,PDB-CPX-151655
PDB-CPX-174219,PDB-CPX-106816
PDB-CPX-174219,PDB-CPX-124498
PDB-CPX-174220,PDB-CPX-124505
PDB-CPX-174228,PDB-CPX-151580
PDB-CPX-174228,PDB-CPX-170304
PDB-CPX-174228,PDB-CPX-170305
PDB-CPX-174228,PDB-CPX-170816
PDB-CPX-174228,PDB-CPX-174229
PDB-CPX-174233,PDB-CPX-119006
PDB-CPX-174233,PDB-CPX-155180
PDB-CPX-174234,PDB-CPX-168272
PDB-CPX-174264,PDB-CPX-174265
PDB-CPX-174341,PDB-CPX-174342
PDB-CPX-174354,PDB-CPX-129461
PDB-CPX-174361,PDB-CPX-153520
PDB-CPX-174390,PDB-CPX-153872
PDB-CPX-174397,PDB-CPX-133679
PDB-CPX-174400,PDB-CPX-124241
PDB-CPX-174400,PDB-CPX-154107
PDB-CPX-174400,PDB-CPX-164806
PDB-CPX-174400,PDB-CPX-164807
PDB-CPX-174400,PDB-CPX-164808
PDB-CPX-174400,PDB-CPX-164809
PDB-CPX-174400,PDB-CPX-164810
PDB-CPX-174400,PDB-CPX-164817
PDB-CPX-174400,PDB-CPX-165205
PDB-CPX-174400,PDB-CPX-174402
PDB-CPX-174403,PDB-CPX-124242
PDB-CPX-174403,PDB-CPX-147771
PDB-CPX-174403,PDB-CPX-174404
PDB-CPX-174435,PDB-CPX-174436
PDB-CPX-174497,PDB-CPX-138151
PDB-CPX-174497,PDB-CPX-138198
PDB-CPX-174497,PDB-CPX-140454
PDB-CPX-174497,PDB-CPX-140462
PDB-CPX-174497,PDB-CPX-140463
PDB-CPX-174497,PDB-CPX-140464
PDB-CPX-174497,PDB-CPX-140467
PDB-CPX-174497,PDB-CPX-154041
PDB-CPX-174497,PDB-CPX-154042
PDB-CPX-174497,PDB-CPX-154043
PDB-CPX-174497,PDB-CPX-154044
PDB-CPX-174497,PDB-CPX-158026
PDB-CPX-174497,PDB-CPX-158235
PDB-CPX-174498,PDB-CPX-127588
PDB-CPX-174498,PDB-CPX-140455
PDB-CPX-174498,PDB-CPX-140456
PDB-CPX-174498,PDB-CPX-140457
PDB-CPX-174498,PDB-CPX-140458
PDB-CPX-174498,PDB-CPX-140459
PDB-CPX-174498,PDB-CPX-140461
PDB-CPX-174501,PDB-CPX-118189
PDB-CPX-174503,PDB-CPX-116161
PDB-CPX-174503,PDB-CPX-116162
PDB-CPX-174504,PDB-CPX-111152
PDB-CPX-174504,PDB-CPX-111153
PDB-CPX-174504,PDB-CPX-116380
PDB-CPX-174504,PDB-CPX-116381
PDB-CPX-174504,PDB-CPX-116382
PDB-CPX-174504,PDB-CPX-116424
PDB-CPX-174504,PDB-CPX-116425
PDB-CPX-174504,PDB-CPX-116426
PDB-CPX-174504,PDB-CPX-116427
PDB-CPX-174504,PDB-CPX-116428
PDB-CPX-174504,PDB-CPX-116552
PDB-CPX-174504,PDB-CPX-116553
PDB-CPX-174504,PDB-CPX-116554
PDB-CPX-174504,PDB-CPX-116568
PDB-CPX-174504,PDB-CPX-116569
PDB-CPX-174504,PDB-CPX-116613
PDB-CPX-174504,PDB-CPX-116719
PDB-CPX-174504,PDB-CPX-116720
PDB-CPX-174504,PDB-CPX-116740
PDB-CPX-174504,PDB-CPX-116741
PDB-CPX-174504,PDB-CPX-116834
PDB-CPX-174504,PDB-CPX-116966
PDB-CPX-174504,PDB-CPX-116967
PDB-CPX-174504,PDB-CPX-116968
PDB-CPX-174504,PDB-CPX-116969
PDB-CPX-174504,PDB-CPX-116970
PDB-CPX-174504,PDB-CPX-116971
PDB-CPX-174504,PDB-CPX-116972
PDB-CPX-174504,PDB-CPX-116973
PDB-CPX-174504,PDB-CPX-116995
PDB-CPX-174504,PDB-CPX-117061
PDB-CPX-174504,PDB-CPX-117062
PDB-CPX-174504,PDB-CPX-117063
PDB-CPX-174504,PDB-CPX-117064
PDB-CPX-174504,PDB-CPX-117065
PDB-CPX-174504,PDB-CPX-117066
PDB-CPX-174504,PDB-CPX-117077
PDB-CPX-174504,PDB-CPX-117078
PDB-CPX-174504,PDB-CPX-117290
PDB-CPX-174504,PDB-CPX-117291
PDB-CPX-174504,PDB-CPX-117455
PDB-CPX-174504,PDB-CPX-117456
PDB-CPX-174504,PDB-CPX-117457
PDB-CPX-174504,PDB-CPX-117554
PDB-CPX-174504,PDB-CPX-117555
PDB-CPX-174504,PDB-CPX-117556
PDB-CPX-174504,PDB-CPX-117693
PDB-CPX-174504,PDB-CPX-118573
PDB-CPX-174504,PDB-CPX-118574
PDB-CPX-174504,PDB-CPX-118575
PDB-CPX-174504,PDB-CPX-161350
PDB-CPX-174505,PDB-CPX-111152
PDB-CPX-174505,PDB-CPX-111153
PDB-CPX-174505,PDB-CPX-116161
PDB-CPX-174505,PDB-CPX-116162
PDB-CPX-174505,PDB-CPX-116380
PDB-CPX-174505,PDB-CPX-116381
PDB-CPX-174505,PDB-CPX-116382
PDB-CPX-174505,PDB-CPX-116424
PDB-CPX-174505,PDB-CPX-116425
PDB-CPX-174505,PDB-CPX-116426
PDB-CPX-174505,PDB-CPX-116427
PDB-CPX-174505,PDB-CPX-116428
PDB-CPX-174505,PDB-CPX-116457
PDB-CPX-174505,PDB-CPX-116552
PDB-CPX-174505,PDB-CPX-116553
PDB-CPX-174505,PDB-CPX-116554
PDB-CPX-174505,PDB-CPX-116568
PDB-CPX-174505,PDB-CPX-116569
PDB-CPX-174505,PDB-CPX-116613
PDB-CPX-174505,PDB-CPX-116719
PDB-CPX-174505,PDB-CPX-116720
PDB-CPX-174505,PDB-CPX-116740
PDB-CPX-174505,PDB-CPX-116741
PDB-CPX-174505,PDB-CPX-116834
PDB-CPX-174505,PDB-CPX-116966
PDB-CPX-174505,PDB-CPX-116967
PDB-CPX-174505,PDB-CPX-116968
PDB-CPX-174505,PDB-CPX-116969
PDB-CPX-174505,PDB-CPX-116970
PDB-CPX-174505,PDB-CPX-116971
PDB-CPX-174505,PDB-CPX-116972
PDB-CPX-174505,PDB-CPX-116973
PDB-CPX-174505,PDB-CPX-116995
PDB-CPX-174505,PDB-CPX-117006
PDB-CPX-174505,PDB-CPX-117007
PDB-CPX-174505,PDB-CPX-117008
PDB-CPX-174505,PDB-CPX-117061
PDB-CPX-174505,PDB-CPX-117062
PDB-CPX-174505,PDB-CPX-117063
PDB-CPX-174505,PDB-CPX-117064
PDB-CPX-174505,PDB-CPX-117065
PDB-CPX-174505,PDB-CPX-117066
PDB-CPX-174505,PDB-CPX-117077
PDB-CPX-174505,PDB-CPX-117078
PDB-CPX-174505,PDB-CPX-117290
PDB-CPX-174505,PDB-CPX-117291
PDB-CPX-174505,PDB-CPX-117455
PDB-CPX-174505,PDB-CPX-117456
PDB-CPX-174505,PDB-CPX-117457
PDB-CPX-174505,PDB-CPX-117554
PDB-CPX-174505,PDB-CPX-117555
PDB-CPX-174505,PDB-CPX-117556
PDB-CPX-174505,PDB-CPX-117693
PDB-CPX-174505,PDB-CPX-118188
PDB-CPX-174505,PDB-CPX-118189
PDB-CPX-174505,PDB-CPX-118573
PDB-CPX-174505,PDB-CPX-118574
PDB-CPX-174505,PDB-CPX-118575
PDB-CPX-174505,PDB-CPX-161350
PDB-CPX-174505,PDB-CPX-174501
PDB-CPX-174505,PDB-CPX-174503
PDB-CPX-174505,PDB-CPX-174504
PDB-CPX-174505,PDB-CPX-174506
PDB-CPX-174546,PDB-CPX-172845
PDB-CPX-174592,PDB-CPX-140473
PDB-CPX-174601,PDB-CPX-174602
PDB-CPX-174620,PDB-CPX-116163
PDB-CPX-174623,PDB-CPX-156473
PDB-CPX-174624,PDB-CPX-156473
PDB-CPX-174625,PDB-CPX-174626
PDB-CPX-174627,PDB-CPX-174626
PDB-CPX-174634,PDB-CPX-116414
PDB-CPX-174634,PDB-CPX-117159
PDB-CPX-174638,PDB-CPX-118189
PDB-CPX-174638,PDB-CPX-174501
PDB-CPX-174644,PDB-CPX-174499
PDB-CPX-174711,PDB-CPX-174709
PDB-CPX-174745,PDB-CPX-116438
PDB-CPX-174745,PDB-CPX-116439
PDB-CPX-174771,PDB-CPX-174772
PDB-CPX-174791,PDB-CPX-130092
PDB-CPX-174791,PDB-CPX-138171
PDB-CPX-174791,PDB-CPX-138173
PDB-CPX-174809,PDB-CPX-174808
PDB-CPX-174823,PDB-CPX-102704
PDB-CPX-174823,PDB-CPX-104026
PDB-CPX-174823,PDB-CPX-137735
PDB-CPX-174823,PDB-CPX-137736
PDB-CPX-174823,PDB-CPX-138151
PDB-CPX-174823,PDB-CPX-140453
PDB-CPX-174823,PDB-CPX-140454
PDB-CPX-174823,PDB-CPX-140464
PDB-CPX-174823,PDB-CPX-140468
PDB-CPX-174823,PDB-CPX-140483
PDB-CPX-174823,PDB-CPX-140484
PDB-CPX-174823,PDB-CPX-140485
PDB-CPX-174823,PDB-CPX-140523
PDB-CPX-174823,PDB-CPX-140524
PDB-CPX-174823,PDB-CPX-140525
PDB-CPX-174823,PDB-CPX-143702
PDB-CPX-174823,PDB-CPX-174824
PDB-CPX-174825,PDB-CPX-104026
PDB-CPX-174825,PDB-CPX-112149
PDB-CPX-174825,PDB-CPX-130080
PDB-CPX-174825,PDB-CPX-132368
PDB-CPX-174825,PDB-CPX-132370
PDB-CPX-174825,PDB-CPX-132510
PDB-CPX-174825,PDB-CPX-137735
PDB-CPX-174825,PDB-CPX-137736
PDB-CPX-174825,PDB-CPX-138151
PDB-CPX-174825,PDB-CPX-139495
PDB-CPX-174825,PDB-CPX-140442
PDB-CPX-174825,PDB-CPX-140446
PDB-CPX-174825,PDB-CPX-140447
PDB-CPX-174825,PDB-CPX-140448
PDB-CPX-174825,PDB-CPX-140453
PDB-CPX-174825,PDB-CPX-140454
PDB-CPX-174825,PDB-CPX-140455
PDB-CPX-174825,PDB-CPX-140456
PDB-CPX-174825,PDB-CPX-140457
PDB-CPX-174825,PDB-CPX-140458
PDB-CPX-174825,PDB-CPX-140459
PDB-CPX-174825,PDB-CPX-140460
PDB-CPX-174825,PDB-CPX-140461
PDB-CPX-174825,PDB-CPX-140462
PDB-CPX-174825,PDB-CPX-140463
PDB-CPX-174825,PDB-CPX-140464
PDB-CPX-174825,PDB-CPX-140467
PDB-CPX-174825,PDB-CPX-140468
PDB-CPX-174825,PDB-CPX-140469
PDB-CPX-174825,PDB-CPX-140470
PDB-CPX-174825,PDB-CPX-140475
PDB-CPX-174825,PDB-CPX-140476
PDB-CPX-174825,PDB-CPX-140477
PDB-CPX-174825,PDB-CPX-140478
PDB-CPX-174825,PDB-CPX-140479
PDB-CPX-174825,PDB-CPX-140483
PDB-CPX-174825,PDB-CPX-140486
PDB-CPX-174825,PDB-CPX-140487
PDB-CPX-174825,PDB-CPX-140488
PDB-CPX-174825,PDB-CPX-140492
PDB-CPX-174825,PDB-CPX-140493
PDB-CPX-174825,PDB-CPX-140494
PDB-CPX-174825,PDB-CPX-140495
PDB-CPX-174825,PDB-CPX-140499
PDB-CPX-174825,PDB-CPX-140502
PDB-CPX-174825,PDB-CPX-140526
PDB-CPX-174825,PDB-CPX-140529
PDB-CPX-174825,PDB-CPX-140532
PDB-CPX-174825,PDB-CPX-143702
PDB-CPX-174825,PDB-CPX-174826
PDB-CPX-174826,PDB-CPX-104026
PDB-CPX-174826,PDB-CPX-112149
PDB-CPX-174826,PDB-CPX-130080
PDB-CPX-174826,PDB-CPX-132368
PDB-CPX-174826,PDB-CPX-132370
PDB-CPX-174826,PDB-CPX-137735
PDB-CPX-174826,PDB-CPX-137736
PDB-CPX-174826,PDB-CPX-138151
PDB-CPX-174826,PDB-CPX-139495
PDB-CPX-174826,PDB-CPX-140442
PDB-CPX-174826,PDB-CPX-140446
PDB-CPX-174826,PDB-CPX-140447
PDB-CPX-174826,PDB-CPX-140448
PDB-CPX-174826,PDB-CPX-140453
PDB-CPX-174826,PDB-CPX-140454
PDB-CPX-174826,PDB-CPX-140455
PDB-CPX-174826,PDB-CPX-140456
PDB-CPX-174826,PDB-CPX-140457
PDB-CPX-174826,PDB-CPX-140458
PDB-CPX-174826,PDB-CPX-140459
PDB-CPX-174826,PDB-CPX-140460
PDB-CPX-174826,PDB-CPX-140461
PDB-CPX-174826,PDB-CPX-140462
PDB-CPX-174826,PDB-CPX-140463
PDB-CPX-174826,PDB-CPX-140464
PDB-CPX-174826,PDB-CPX-140467
PDB-CPX-174826,PDB-CPX-140468
PDB-CPX-174826,PDB-CPX-140469
PDB-CPX-174826,PDB-CPX-140470
PDB-CPX-174826,PDB-CPX-140475
PDB-CPX-174826,PDB-CPX-140476
PDB-CPX-174826,PDB-CPX-140477
PDB-CPX-174826,PDB-CPX-140478
PDB-CPX-174826,PDB-CPX-140479
PDB-CPX-174826,PDB-CPX-140483
PDB-CPX-174826,PDB-CPX-140486
PDB-CPX-174826,PDB-CPX-140487
PDB-CPX-174826,PDB-CPX-140488
PDB-CPX-174826,PDB-CPX-140492
PDB-CPX-174826,PDB-CPX-140493
PDB-CPX-174826,PDB-CPX-140494
PDB-CPX-174826,PDB-CPX-140495
PDB-CPX-174826,PDB-CPX-140499
PDB-CPX-174826,PDB-CPX-140502
PDB-CPX-174826,PDB-CPX-140526
PDB-CPX-174826,PDB-CPX-140529
PDB-CPX-174826,PDB-CPX-140532
PDB-CPX-174826,PDB-CPX-143702
PDB-CPX-174827,PDB-CPX-102704
PDB-CPX-174827,PDB-CPX-102705
PDB-CPX-174827,PDB-CPX-102709
PDB-CPX-174827,PDB-CPX-104026
PDB-CPX-174827,PDB-CPX-111255
PDB-CPX-174827,PDB-CPX-112149
PDB-CPX-174827,PDB-CPX-120087
PDB-CPX-174827,PDB-CPX-122108
PDB-CPX-174827,PDB-CPX-130080
PDB-CPX-174827,PDB-CPX-132249
PDB-CPX-174827,PDB-CPX-132502
PDB-CPX-174827,PDB-CPX-132644
PDB-CPX-174827,PDB-CPX-132645
PDB-CPX-174827,PDB-CPX-132646
PDB-CPX-174827,PDB-CPX-135909
PDB-CPX-174827,PDB-CPX-137735
PDB-CPX-174827,PDB-CPX-137736
PDB-CPX-174827,PDB-CPX-138136
PDB-CPX-174827,PDB-CPX-138151
PDB-CPX-174827,PDB-CPX-138922
PDB-CPX-174827,PDB-CPX-138923
PDB-CPX-174827,PDB-CPX-138924
PDB-CPX-174827,PDB-CPX-138925
PDB-CPX-174827,PDB-CPX-139380
PDB-CPX-174827,PDB-CPX-139387
PDB-CPX-174827,PDB-CPX-139495
PDB-CPX-174827,PDB-CPX-140437
PDB-CPX-174827,PDB-CPX-140439
PDB-CPX-174827,PDB-CPX-140440
PDB-CPX-174827,PDB-CPX-140441
PDB-CPX-174827,PDB-CPX-140442
PDB-CPX-174827,PDB-CPX-140443
PDB-CPX-174827,PDB-CPX-140444
PDB-CPX-174827,PDB-CPX-140445
PDB-CPX-174827,PDB-CPX-140446
PDB-CPX-174827,PDB-CPX-140447
PDB-CPX-174827,PDB-CPX-140448
PDB-CPX-174827,PDB-CPX-140449
PDB-CPX-174827,PDB-CPX-140450
PDB-CPX-174827,PDB-CPX-140451
PDB-CPX-174827,PDB-CPX-140452
PDB-CPX-174827,PDB-CPX-140453
PDB-CPX-174827,PDB-CPX-140454
PDB-CPX-174827,PDB-CPX-140455
PDB-CPX-174827,PDB-CPX-140456
PDB-CPX-174827,PDB-CPX-140457
PDB-CPX-174827,PDB-CPX-140458
PDB-CPX-174827,PDB-CPX-140459
PDB-CPX-174827,PDB-CPX-140460
PDB-CPX-174827,PDB-CPX-140461
PDB-CPX-174827,PDB-CPX-140462
PDB-CPX-174827,PDB-CPX-140463
PDB-CPX-174827,PDB-CPX-140464
PDB-CPX-174827,PDB-CPX-140465
PDB-CPX-174827,PDB-CPX-140466
PDB-CPX-174827,PDB-CPX-140467
PDB-CPX-174827,PDB-CPX-140468
PDB-CPX-174827,PDB-CPX-140469
PDB-CPX-174827,PDB-CPX-140470
PDB-CPX-174827,PDB-CPX-140473
PDB-CPX-174827,PDB-CPX-140475
PDB-CPX-174827,PDB-CPX-140476
PDB-CPX-174827,PDB-CPX-140477
PDB-CPX-174827,PDB-CPX-140478
PDB-CPX-174827,PDB-CPX-140479
PDB-CPX-174827,PDB-CPX-140480
PDB-CPX-174827,PDB-CPX-140481
PDB-CPX-174827,PDB-CPX-140482
PDB-CPX-174827,PDB-CPX-140483
PDB-CPX-174827,PDB-CPX-140484
PDB-CPX-174827,PDB-CPX-140485
PDB-CPX-174827,PDB-CPX-140486
PDB-CPX-174827,PDB-CPX-140487
PDB-CPX-174827,PDB-CPX-140488
PDB-CPX-174827,PDB-CPX-140489
PDB-CPX-174827,PDB-CPX-140490
PDB-CPX-174827,PDB-CPX-140491
PDB-CPX-174827,PDB-CPX-140492
PDB-CPX-174827,PDB-CPX-140493
PDB-CPX-174827,PDB-CPX-140494
PDB-CPX-174827,PDB-CPX-140495
PDB-CPX-174827,PDB-CPX-140496
PDB-CPX-174827,PDB-CPX-140497
PDB-CPX-174827,PDB-CPX-140498
PDB-CPX-174827,PDB-CPX-140499
PDB-CPX-174827,PDB-CPX-140500
PDB-CPX-174827,PDB-CPX-140501
PDB-CPX-174827,PDB-CPX-140502
PDB-CPX-174827,PDB-CPX-140503
PDB-CPX-174827,PDB-CPX-140504
PDB-CPX-174827,PDB-CPX-140505
PDB-CPX-174827,PDB-CPX-140506
PDB-CPX-174827,PDB-CPX-140507
PDB-CPX-174827,PDB-CPX-140508
PDB-CPX-174827,PDB-CPX-140509
PDB-CPX-174827,PDB-CPX-140510
PDB-CPX-174827,PDB-CPX-140511
PDB-CPX-174827,PDB-CPX-140512
PDB-CPX-174827,PDB-CPX-140513
PDB-CPX-174827,PDB-CPX-140514
PDB-CPX-174827,PDB-CPX-140515
PDB-CPX-174827,PDB-CPX-140516
PDB-CPX-174827,PDB-CPX-140517
PDB-CPX-174827,PDB-CPX-140518
PDB-CPX-174827,PDB-CPX-140519
PDB-CPX-174827,PDB-CPX-140520
PDB-CPX-174827,PDB-CPX-140521
PDB-CPX-174827,PDB-CPX-140522
PDB-CPX-174827,PDB-CPX-140523
PDB-CPX-174827,PDB-CPX-140524
PDB-CPX-174827,PDB-CPX-140525
PDB-CPX-174827,PDB-CPX-140532
PDB-CPX-174827,PDB-CPX-140533
PDB-CPX-174827,PDB-CPX-143702
PDB-CPX-174827,PDB-CPX-174622
PDB-CPX-174829,PDB-CPX-138926
PDB-CPX-174829,PDB-CPX-140528
PDB-CPX-174836,PDB-CPX-174837
PDB-CPX-174836,PDB-CPX-174838
PDB-CPX-174856,PDB-CPX-174857
PDB-CPX-174859,PDB-CPX-132328
PDB-CPX-174859,PDB-CPX-132645
PDB-CPX-174859,PDB-CPX-140453
PDB-CPX-174859,PDB-CPX-140468
PDB-CPX-174859,PDB-CPX-140484
PDB-CPX-174859,PDB-CPX-143702
PDB-CPX-174870,PDB-CPX-174871
PDB-CPX-174881,PDB-CPX-174882
PDB-CPX-174888,PDB-CPX-174889
PDB-CPX-174909,PDB-CPX-170225
PDB-CPX-174910,PDB-CPX-174206
PDB-CPX-174910,PDB-CPX-174911
PDB-CPX-174919,PDB-CPX-174920
PDB-CPX-174930,PDB-CPX-168838
PDB-CPX-174935,PDB-CPX-151549
PDB-CPX-174935,PDB-CPX-174936
PDB-CPX-174937,PDB-CPX-140582
PDB-CPX-174937,PDB-CPX-140606
PDB-CPX-174938,PDB-CPX-127294
PDB-CPX-174940,PDB-CPX-156648
PDB-CPX-174941,PDB-CPX-170263
PDB-CPX-174943,PDB-CPX-155181
PDB-CPX-174943,PDB-CPX-168944
PDB-CPX-174946,PDB-CPX-124093
PDB-CPX-174946,PDB-CPX-124094
PDB-CPX-174946,PDB-CPX-151651
PDB-CPX-174950,PDB-CPX-123282
PDB-CPX-174950,PDB-CPX-123283
PDB-CPX-174950,PDB-CPX-146730
PDB-CPX-174950,PDB-CPX-153152
PDB-CPX-174950,PDB-CPX-174951
PDB-CPX-174955,PDB-CPX-174953
PDB-CPX-174955,PDB-CPX-174954
PDB-CPX-174956,PDB-CPX-101082
PDB-CPX-174956,PDB-CPX-106539
PDB-CPX-174956,PDB-CPX-121751
PDB-CPX-174956,PDB-CPX-147273
PDB-CPX-174956,PDB-CPX-147280
PDB-CPX-174956,PDB-CPX-147281
PDB-CPX-174956,PDB-CPX-163012
PDB-CPX-174956,PDB-CPX-163013
PDB-CPX-174956,PDB-CPX-174953
PDB-CPX-174956,PDB-CPX-174954
PDB-CPX-174956,PDB-CPX-174955
PDB-CPX-174959,PDB-CPX-174960
PDB-CPX-174988,PDB-CPX-153873
PDB-CPX-175020,PDB-CPX-142879
PDB-CPX-175034,PDB-CPX-110062
PDB-CPX-175045,PDB-CPX-145947
PDB-CPX-175045,PDB-CPX-145956
PDB-CPX-175045,PDB-CPX-164064
PDB-CPX-175045,PDB-CPX-175046
PDB-CPX-175045,PDB-CPX-175047
PDB-CPX-175045,PDB-CPX-175048
PDB-CPX-175045,PDB-CPX-175049
PDB-CPX-175045,PDB-CPX-175050
PDB-CPX-175045,PDB-CPX-175051
PDB-CPX-175045,PDB-CPX-175052
PDB-CPX-175045,PDB-CPX-175053
PDB-CPX-175046,PDB-CPX-145947
PDB-CPX-175046,PDB-CPX-145956
PDB-CPX-175046,PDB-CPX-164064
PDB-CPX-175046,PDB-CPX-175047
PDB-CPX-175046,PDB-CPX-175048
PDB-CPX-175046,PDB-CPX-175049
PDB-CPX-175046,PDB-CPX-175050
PDB-CPX-175046,PDB-CPX-175051
PDB-CPX-175053,PDB-CPX-145947
PDB-CPX-175053,PDB-CPX-145956
PDB-CPX-175053,PDB-CPX-164064
PDB-CPX-175053,PDB-CPX-175046
PDB-CPX-175053,PDB-CPX-175047
PDB-CPX-175053,PDB-CPX-175048
PDB-CPX-175053,PDB-CPX-175049
PDB-CPX-175053,PDB-CPX-175050
PDB-CPX-175053,PDB-CPX-175051
PDB-CPX-175055,PDB-CPX-145947
PDB-CPX-175055,PDB-CPX-145956
PDB-CPX-175055,PDB-CPX-149580
PDB-CPX-175055,PDB-CPX-164064
PDB-CPX-175055,PDB-CPX-175046
PDB-CPX-175055,PDB-CPX-175047
PDB-CPX-175055,PDB-CPX-175048
PDB-CPX-175055,PDB-CPX-175049
PDB-CPX-175055,PDB-CPX-175050
PDB-CPX-175055,PDB-CPX-175051
PDB-CPX-175055,PDB-CPX-175053
PDB-CPX-175058,PDB-CPX-109697
PDB-CPX-175060,PDB-CPX-175061
PDB-CPX-175066,PDB-CPX-150383
PDB-CPX-175066,PDB-CPX-153968
PDB-CPX-175066,PDB-CPX-153972
PDB-CPX-175066,PDB-CPX-168659
PDB-CPX-175074,PDB-CPX-136000
PDB-CPX-175075,PDB-CPX-175076
PDB-CPX-175075,PDB-CPX-175077
PDB-CPX-175080,PDB-CPX-104831
PDB-CPX-175080,PDB-CPX-104832
PDB-CPX-175080,PDB-CPX-104833
PDB-CPX-175080,PDB-CPX-104834
PDB-CPX-175080,PDB-CPX-104835
PDB-CPX-175080,PDB-CPX-105589
PDB-CPX-175080,PDB-CPX-105590
PDB-CPX-175080,PDB-CPX-106307
PDB-CPX-175080,PDB-CPX-106308
PDB-CPX-175080,PDB-CPX-106309
PDB-CPX-175080,PDB-CPX-106310
PDB-CPX-175080,PDB-CPX-106311
PDB-CPX-175080,PDB-CPX-106312
PDB-CPX-175080,PDB-CPX-106313
PDB-CPX-175080,PDB-CPX-106314
PDB-CPX-175080,PDB-CPX-106315
PDB-CPX-175080,PDB-CPX-106316
PDB-CPX-175080,PDB-CPX-106317
PDB-CPX-175080,PDB-CPX-106318
PDB-CPX-175080,PDB-CPX-117451
PDB-CPX-175080,PDB-CPX-117453
PDB-CPX-175080,PDB-CPX-123056
PDB-CPX-175080,PDB-CPX-123057
PDB-CPX-175080,PDB-CPX-123062
PDB-CPX-175080,PDB-CPX-123063
PDB-CPX-175080,PDB-CPX-155182
PDB-CPX-175081,PDB-CPX-147112
PDB-CPX-175081,PDB-CPX-147116
PDB-CPX-175082,PDB-CPX-123139
PDB-CPX-175082,PDB-CPX-123140
PDB-CPX-175085,PDB-CPX-146487
PDB-CPX-175086,PDB-CPX-175087
PDB-CPX-175086,PDB-CPX-175088
PDB-CPX-175101,PDB-CPX-172117
PDB-CPX-175101,PDB-CPX-175099
PDB-CPX-175104,PDB-CPX-175106
PDB-CPX-175107,PDB-CPX-156540
PDB-CPX-175113,PDB-CPX-175114
PDB-CPX-175120,PDB-CPX-130363
PDB-CPX-175128,PDB-CPX-154330
PDB-CPX-175138,PDB-CPX-164769
PDB-CPX-175161,PDB-CPX-175162
PDB-CPX-175211,PDB-CPX-175209
PDB-CPX-175229,PDB-CPX-175228
PDB-CPX-175230,PDB-CPX-175228
PDB-CPX-175230,PDB-CPX-175229
PDB-CPX-175238,PDB-CPX-139954
PDB-CPX-175239,PDB-CPX-139915
PDB-CPX-175239,PDB-CPX-154445
PDB-CPX-175240,PDB-CPX-139955
PDB-CPX-175247,PDB-CPX-154303
PDB-CPX-175247,PDB-CPX-175248
PDB-CPX-175252,PDB-CPX-154304
PDB-CPX-175252,PDB-CPX-175253
PDB-CPX-175261,PDB-CPX-175262
PDB-CPX-175268,PDB-CPX-175269
PDB-CPX-175274,PDB-CPX-140106
PDB-CPX-175280,PDB-CPX-139916
PDB-CPX-175280,PDB-CPX-140046
PDB-CPX-175280,PDB-CPX-140639
PDB-CPX-175283,PDB-CPX-106066
PDB-CPX-175283,PDB-CPX-139892
PDB-CPX-175283,PDB-CPX-175281
PDB-CPX-175284,PDB-CPX-140022
PDB-CPX-175284,PDB-CPX-153830
PDB-CPX-175284,PDB-CPX-153831
PDB-CPX-175284,PDB-CPX-175282
PDB-CPX-175285,PDB-CPX-154767
PDB-CPX-175298,PDB-CPX-175299
PDB-CPX-175308,PDB-CPX-155183
PDB-CPX-175312,PDB-CPX-175313
PDB-CPX-175341,PDB-CPX-147065
PDB-CPX-175341,PDB-CPX-147066
PDB-CPX-175352,PDB-CPX-175351
PDB-CPX-175357,PDB-CPX-171156
PDB-CPX-175369,PDB-CPX-175370
PDB-CPX-175371,PDB-CPX-175372
PDB-CPX-175384,PDB-CPX-175319
PDB-CPX-175396,PDB-CPX-175319
PDB-CPX-175424,PDB-CPX-153627
PDB-CPX-175424,PDB-CPX-153628
PDB-CPX-175424,PDB-CPX-153629
PDB-CPX-175424,PDB-CPX-153630
PDB-CPX-175424,PDB-CPX-153631
PDB-CPX-175435,PDB-CPX-175434
PDB-CPX-175454,PDB-CPX-128848
PDB-CPX-175454,PDB-CPX-166460
PDB-CPX-175454,PDB-CPX-169235
PDB-CPX-175454,PDB-CPX-175455
PDB-CPX-175454,PDB-CPX-175456
PDB-CPX-175454,PDB-CPX-175457
PDB-CPX-175458,PDB-CPX-151691
PDB-CPX-175459,PDB-CPX-111054
PDB-CPX-175459,PDB-CPX-124318
PDB-CPX-175459,PDB-CPX-130124
PDB-CPX-175459,PDB-CPX-168345
PDB-CPX-175460,PDB-CPX-154154
PDB-CPX-175463,PDB-CPX-154477
PDB-CPX-175463,PDB-CPX-175464
PDB-CPX-175478,PDB-CPX-175479
PDB-CPX-175480,PDB-CPX-158293
PDB-CPX-175485,PDB-CPX-165666
PDB-CPX-175492,PDB-CPX-168264
PDB-CPX-175526,PDB-CPX-128314
PDB-CPX-175526,PDB-CPX-146794
PDB-CPX-175526,PDB-CPX-153151
PDB-CPX-175534,PDB-CPX-166083
PDB-CPX-175539,PDB-CPX-151361
